Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
Control10_20190721_MiFish_S52.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	1.8333333333333333	3.6666666666666665	7.166666666666667	8.666666666666666	4.5	4.0	48.333333333333336	58.00000000000004	23.33333333333332	266.00000000000233	67.50000000000013	15.666666666666677	7.333333333333331	3.666666666666667	2.333333333333333	1.0	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Control12_20190731_MiFish_S53.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.3333333333333333	2.833333333333333	3.0	25.833333333333332	28.33333333333333	4.0	1.6666666666666665	2.1666666666666665	1.3333333333333333	0.5	1.6666666666666665	0.8333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Control9_20190715_MiFish_S51.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	2.5	2.833333333333333	0.5	3.0	5.0	3.0	2.6666666666666665	3.8333333333333335	10.499999999999996	41.0	28.333333333333304	72.33333333333339	985.6666666667087	229.33333333333545	53.83333333333342	30.999999999999975	21.66666666666666	9.833333333333332	4.666666666666667	1.9999999999999998	0.3333333333333333	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ExtNeg_20190910_MiFish_S55.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.8333333333333333	4.333333333333333	4.666666666666666	1.833333333333333	1.5	5.0	17.166666666666668	23.833333333333332	13.166666666666668	5.833333333333333	5.999999999999999	9.0	14.16666666666667	12.5	5.333333333333333	3.1666666666666665	2.1666666666666665	2.5	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ExtNeg_20190918_MiFish_S56.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.8333333333333333	7.333333333333333	7.833333333333333	3.3333333333333335	3.833333333333333	3.6666666666666665	6.5	14.666666666666668	18.5	20.333333333333332	19.0	11.333333333333332	12.666666666666666	9.5	2.333333333333333	4.499999999999999	8.333333333333332	7.166666666666667	6.666666666666667	4.166666666666666	0.5	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ExtNeg_20191028_MiFish_S57.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	7.333333333333334	7.833333333333334	2.1666666666666665	2.6666666666666665	1.8333333333333333	2.1666666666666665	4.166666666666667	2.333333333333333	1.8333333333333333	2.666666666666667	1.9999999999999998	1.9999999999999998	1.3333333333333333	0.8333333333333333	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ExtNeg_20191031_MiFish_S58.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	1.8333333333333333	1.5	0.0	0.5	0.8333333333333333	3.8333333333333335	4.0	1.3333333333333333	1.0	1.5	1.5	1.3333333333333333	0.8333333333333333	0.0	0.3333333333333333	0.8333333333333333	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GU190706-CTD11-220_MiFish_S30.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5	1.5	5.333333333333334	6.666666666666667	4.5	5.666666666666666	9.833333333333332	29.166666666666643	56.16666666666677	156.33333333333331	3809.00000000002	4222.500000000029	4736.333333333345	5121.333333333319	4046.333333333384	119193.66666666535	124294.99999999897	12233.333333333396	4909.833333333328	1316.9999999999968	834.5000000000033	2440.6666666666656	2316.9999999999995	369.9999999999996	155.83333333333337	87.5	49.999999999999986	22.666666666666664	9.5	5.333333333333333	2.6666666666666665	1.3333333333333333	0.5	0.5	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GU190707-CTD13-310_MiFish_S31.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.5	0.5	0.3333333333333333	0.3333333333333333	0.0	0.5	0.5	1.9999999999999998	4.0	4.333333333333333	4.0	8.666666666666664	10.333333333333334	10.833333333333336	18.666666666666668	23.999999999999982	33.8333333333333	41.00000000000002	61.33333333333349	85.99999999999987	109.49999999999955	141.99999999999966	203.16666666666805	295.0000000000005	384.9999999999958	537.3333333333253	718.1666666666775	1037.3333333333724	1754.6666666665783	13335.666666667717	14519.833333334975	4698.333333333483	5270.499999999764	16180.166666669666	55874.33333334259	53491.00000000742	14685.500000001857	5943.833333332956	3782.500000000322	9942.166666666735	9504.9999999999	2011.999999999888	1373.1666666666354	1101.333333333359	902.0000000000309	765.3333333333503	651.666666666671	586.499999999997	523.1666666666564	412.3333333333274	377.1666666666627	330.833333333332	277.1666666666684	236.33333333333567	199.33333333333462	162.00000000000023	128.66666666666595	99.99999999999966	71.66666666666673	50.50000000000008	29.166666666666632	17.66666666666667	7.666666666666663	4.666666666666666	2.6666666666666665	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
