Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	297	300
Sample_134716_R2	37.131	37.061	36.466	35.977	37.075	37.312	36.759	37.127	36.923	37.235	36.57340000000001	37.1884	36.24640000000001	36.782399999999996	36.6918	36.1016	36.50279999999999	35.5546	36.9764	36.898399999999995	36.486	36.659000000000006	35.5784	36.432399999999994	36.2204	36.548199999999994	36.40859999999999	36.2428	35.18920000000001	36.4306	34.9278	35.78060000000001	35.1392	35.3934	35.181599999999996	34.7804	35.1382	34.8192	34.2094	33.8398	35.0278	33.895	33.711200000000005	34.370000000000005	32.1228	32.65522762762763	32.21221221221221	32.531931931931936	29.22882882882883	30.611211211211213	31.319919919919915	31.048864495758284	29.812449799196788	28.39497991967871	26.88413654618474	25.4214859437751	25.58128614962362	22.814326489130742	20.85997520852771	18.70414746543779	17.118883474700073	18.0789077212806	19.296610169491522	18.093220338983052	18.200810492189806	17.582758620689653	16.187735240580917	14.555045871559633
Sample_134717_R2	37.488	37.456	36.938	36.681	37.417	37.652	37.116	37.488	37.295	37.543600000000005	37.05703243243242	37.42402402402403	36.80340340340341	37.25525525525526	37.21121121121121	36.36296296296296	37.183583583583584	36.322122122122124	37.41821821821823	37.334334334334336	37.02462462462462	37.32632632632633	36.563963963963964	37.36956956956958	37.067467467467466	37.24684684684685	37.1993993993994	37.210610610610615	36.092692692692694	37.218018018018014	35.75515515515515	36.73333333333333	36.06406406406406	36.442842842842836	36.17617617617617	35.58898898898899	35.948548548548544	35.431631631631625	35.38498498498498	35.15575575575575	35.76316316316316	35.040840840840836	34.81361361361361	35.33193193193193	32.938738738738735	32.962762762762765	32.980180180180184	33.29309309309309	30.211373698347643	31.105811623246495	32.68797595190381	32.3629258517034	31.049699398797593	28.90440881763527	28.179358717434873	25.506412825651303	27.33286573146293	23.435644410527146	22.024351924587588	19.09624060150376	17.372973638120282	21.608580526227588	22.22352941176471	20.698039215686272	20.72941176470588	20.77647058823529	19.623529411764704	14.436170212765958
Sample_134718_R2	37.438	37.391	36.999	36.509	37.274	37.663	37.136	37.499	37.216	37.5116	36.9196	37.4026	36.763400000000004	37.2374	37.0988	36.384	37.0726	36.333000000000006	37.255399999999995	37.151399999999995	36.929199999999994	37.2818	36.26540000000001	37.0898	37.0458	37.2496	37.0192	37.014599999999994	36.1056	37.1304	35.818	36.604800000000004	35.8356	36.226600000000005	36.0758	35.545	35.9308	35.486200000000004	34.8548	34.763799999999996	35.6648	34.7406	34.8306	35.0828	32.4946	33.1797136004443	32.93527638190955	32.81572753101524	29.660764587525154	30.769818913480883	31.54607645875251	31.40523138832998	30.195899856005155	28.61029263370333	27.30332996972755	25.444803229061552	25.733103588865447	22.564486744417408	22.112177236554864	19.479775280898878	17.308988764044944	22.52744588744589	24.475757575757576	20.630303030303033	21.32121212121212	19.62121212121212	18.86796536796537	15.182539682539684
Sample_134719_R2	37.305	37.426	37.016	36.683	37.283	37.696	37.088	37.45	37.325	37.486200000000004	36.937	37.4214	36.8048	37.330799999999996	37.241800000000005	36.3568	36.9608	36.111599999999996	37.3164	37.238	36.935199999999995	37.2322	36.4034	37.238	36.9938	37.199	37.081	37.17479999999999	35.9726	37.0298	35.62400000000001	36.562	35.820800000000006	36.155	35.9622	35.513999999999996	35.551199999999994	35.001400000000004	35.0552	34.6158	35.4964	34.593399999999995	34.576800000000006	35.159200000000006	32.555	32.55892312312312	32.673673673673676	32.96816816816817	29.714314314314315	30.66426426426427	31.949749749749753	31.890890890890894	30.683083083083083	28.34054054054054	27.677077077077076	25.311711711711713	26.510110110110112	22.622495173943324	20.87374301675978	18.9190509070366	16.66067415730337	21.564786324786326	23.165625	20.76875	21.38080357142857	19.4	18.75529534218059	16.0327868852459
Sample_134720_R2	37.575	37.575	36.859	36.628	37.447	37.774	37.103	37.655	37.214	37.6438	37.072087087087084	37.51211211211211	36.76916916916917	37.397597597597596	37.25925925925925	36.51091091091091	37.15335335335335	36.22722722722723	37.35015015015015	37.32792792792793	37.09389389389389	37.39799799799799	36.416616616616615	37.43203203203203	37.226626626626626	37.43983983983985	37.24744744744745	37.23903903903904	36.2998998998999	37.38358358358358	36.04144144144144	36.698498498498495	36.11611611611611	36.41681681681682	36.35915915915916	35.75255255255256	36.15355355355356	35.91411411411411	35.58798798798799	35.17737737737738	35.95895895895895	35.07007007007007	35.038238238238236	35.72432432432433	33.53813813813814	34.105010020040076	33.75270541082164	33.6627254509018	31.697394789579157	32.33887775551102	33.16933867735471	32.839879759519036	31.75370741482966	30.188955823293174	29.629724122621138	28.125427135678393	28.333717985086725	25.187727143051923	23.500524312289016	20.595033893309754	19.29793103448276	22.968636363636364	23.115000000000002	21.29	21.68	21.330000000000002	21.356621621621624	16.64864864864865
Sample_134721_R2	37.235	37.189	36.787	36.382	37.055	37.215	36.99	36.77	36.852	37.124	36.826800000000006	37.275	36.2614	36.8538	36.9118	36.2744	36.781200000000005	35.7384	37.1884	37.2054	36.537200000000006	36.513999999999996	35.558400000000006	36.349199999999996	36.174400000000006	36.41339999999999	36.299600000000005	36.318000000000005	35.22879999999999	36.272999999999996	34.7436	35.7532	34.935199999999995	35.4264	35.1072	34.6594	34.858	34.431599999999996	34.217000000000006	34.2426	34.579	34.059200000000004	33.85940000000001	34.477	32.0654	32.114	32.105000000000004	32.11039999999999	29.346000000000004	30.4272	31.411400000000004	31.027800000000003	30.0132	28.0784	26.7332	24.593	26.191693093093097	22.561923178221676	20.89617021276596	19.01276595744681	17.123407907953613	17.493123726296155	18.77846153846154	16.587692307692308	17.485688729874774	16.561240310077523	16.87037519379845	13.799999999999999
Sample_134722_R2	37.249	37.227	36.543	36.124	37.156	37.364	36.991	37.114	36.888	37.366	36.697799999999994	37.2504	36.3768	36.935199999999995	36.87519999999999	36.1788	36.7176	35.644999999999996	36.9476	37.0158	36.507600000000004	36.6498	35.5872	36.5158	36.3038	36.614200000000004	36.4632	36.3552	35.3448	36.4264	34.997800000000005	35.937200000000004	35.0548	35.455200000000005	35.188199999999995	34.4086	35.2188	34.8284	34.45980000000001	34.0478	34.917199999999994	34.1114	33.9226	34.506	32.1986	32.890781563126254	32.52705410821643	32.35811623246492	29.99498997995992	30.946693386773546	31.315631262525052	31.041082164328657	29.69819639278557	28.643687374749497	27.474749498997994	26.31382765531062	25.901402805611223	23.038985640058794	21.533526773938277	19.20771698889346	17.789941618015014	18.953125485927536	19.874074074074077	18.38888888888889	18.622222222222224	17.0	17.290233511728836	14.20673076923077
Sample_134723_R2	37.493	37.583	37.032	36.623	37.411	37.738	37.14	37.493	37.102	37.5924	36.750600000000006	37.3454	36.651599999999995	37.184599999999996	37.1378	36.1722	36.947599999999994	35.9778	37.3058	37.162	36.8258	37.203799999999994	36.1736	37.061	36.8412	37.1884	37.0892	37.0062	35.754599999999996	37.148399999999995	35.42167327327327	36.42962962962964	35.601801801801805	36.04224224224224	35.870870870870874	35.417617617617616	35.655255255255256	35.248848848848844	35.03843843843843	34.61561561561562	35.62362362362362	34.53873873873873	34.55895895895896	35.35315315315316	32.66906906906907	33.02482462422343	32.892184368737475	33.02545090180361	30.169539078156312	31.40721442885772	32.65971943887776	32.360721442885776	31.064369863096307	29.020260782347044	28.497492477432296	26.132597793380143	27.331394182547644	23.74419605925549	21.91645569620253	19.089873417721517	17.50246631278073	22.47781217750258	23.31529411764706	21.744	21.152	20.003999999999998	21.021652173913044	16.684782608695652
Sample_134767_R2	37.272	37.314	36.634	36.445	37.347	37.687	37.118	37.489	37.069	37.488800000000005	36.7358	37.3848	36.7444	37.0608	37.0894	36.05300000000001	36.936400000000006	36.20700000000001	37.217200000000005	37.0758	36.804	37.1528	35.985	37.1124	36.8774	37.18920000000001	37.1058	36.904999999999994	35.698600000000006	36.9734	35.757000000000005	36.7074	35.800399999999996	36.1966	36.141799999999996	35.5998	35.8876	35.6956	35.279399999999995	35.020799999999994	35.9818	35.113600000000005	34.979	35.67640000000001	33.327799999999996	34.33239999999999	33.577600000000004	33.9692	31.647000000000002	33.432	33.083	32.947	31.700799999999997	29.883999999999997	29.8182	27.717599999999997	28.8956	25.12861211292394	23.253027295285357	20.75741935483871	19.405592174617443	22.615223451947323	22.732499999999998	21.604999999999997	23.514082278481016	20.774683544303798	20.2477929243752	16.440789473684212
