Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	297	300
Sample_134716_R1	36.937	37.271	37.375	36.777	36.199	36.981	36.97	37.242	36.31	37.1382	37.591	37.1484	37.2334	37.44839999999999	37.3056	37.407	36.670399999999994	37.3178	36.5542	36.601800000000004	36.549400000000006	37.068200000000004	36.9958	35.7126	36.693200000000004	35.9356	35.629599999999996	36.1208	36.0148	36.157599999999995	35.87	36.373000000000005	35.6062	36.269	35.09459999999999	36.6708	35.6018	36.3236	36.3762	36.5458	36.0318	36.297000000000004	35.199200000000005	36.1434	35.989200000000004	35.97556116116117	36.00960960960961	34.36936936936937	35.29189189189189	34.488488488488485	34.70350350350351	34.2914914914915	33.45025025025025	33.189589589589595	32.08728728728728	34.12272272272273	32.37274047594689	29.444992789863363	26.37311351894286	26.259863945578235	24.688705619233996	26.554644326200986	24.84343137254902	23.845189400741873	23.28	24.323478260869564	22.971273291925467	17.888392857142858
Sample_134717_R1	37.318	37.614	37.682	37.204	36.67	37.227	37.189	37.393	36.748	37.300399999999996	37.6554	37.3524	37.47280000000001	37.6172	37.544	37.5934	36.991	37.5106	36.86	37.02	36.98800000000001	37.352199999999996	37.2434	36.6406	37.4466	36.7702	36.543000000000006	36.9578	36.8596	36.802	36.5264	37.0132	36.3854	37.1016	35.8852	37.2282	36.431200000000004	37.013999999999996	37.0206	37.1278	36.7394	36.967600000000004	36.0714	36.748	36.730000000000004	36.71040000000001	36.746399999999994	35.2278	35.96421661661661	35.384784784784785	35.40560560560561	34.93233233233234	34.48688688688689	34.191191191191194	32.531531531531535	35.075275275275274	33.51751751751751	31.05159855208048	28.993659673659675	27.689230769230768	26.092307692307692	29.560366826156297	27.443636363636365	25.44627054862349	25.124000000000002	26.824	23.472244897959182	19.989795918367346
Sample_134718_R1	37.294	37.585	37.668	37.245	36.731	37.243	37.2	37.54	36.887	37.3714	37.7698	37.419200000000004	37.4864	37.561800000000005	37.5638	37.6672	37.239399999999996	37.5788	36.9762	37.119800000000005	37.202	37.4226	37.363800000000005	36.745999999999995	37.4442	36.8768	36.6918	36.9592	36.9672	36.952600000000004	36.8528	37.154399999999995	36.5048	37.075599999999994	36.332	37.2086	36.584199999999996	37.086800000000004	37.0658	37.1414	36.751	36.9734	36.0526	36.93300000000001	36.7342	36.59165906948195	36.661368209255535	35.34574638161294	36.17361530715005	35.46807653575026	35.33977844914401	34.9043303121853	34.517885745119976	33.938446014127145	32.54106962663976	34.70554994954592	32.80641551743469	30.542668351268606	29.07896890250823	28.645454545454548	26.711363636363636	30.965099268547544	28.321212121212124	27.71368360805861	26.838095238095242	28.187301587301583	25.91720010408535	20.868852459016395
Sample_134719_R1	37.18	37.601	37.631	37.175	36.678	37.275	37.215	37.406	37.014	37.319399999999995	37.6616	37.3374	37.45440000000001	37.6138	37.5694	37.65	37.1446	37.5616	36.818400000000004	36.913199999999996	36.89059999999999	37.35119999999999	37.2358	36.544599999999996	37.49679999999999	36.79	36.6234	36.9718	36.879000000000005	36.8912	36.6504	37.135799999999996	36.4072	37.06660000000001	36.08940780780781	37.308908908908904	36.49009009009009	37.0950950950951	37.03803803803804	37.20560560560561	36.83423423423424	36.94334334334335	35.932532532532534	36.816416416416416	36.66806806806807	36.647332502843526	36.67775551102205	35.21163490471414	35.92056168505517	35.24694082246741	35.37111334002005	34.87021063189569	34.54002006018054	34.24553660982949	32.73199598796389	35.20499389735472	33.30361445783133	30.847636546429733	28.56962025316456	28.11645569620253	26.597468354430383	30.621470475416864	27.742097902097903	26.609600885225888	27.073015873015873	27.298412698412697	24.97968253968254	19.958333333333336
Sample_134720_R1	37.162	37.702	37.788	37.144	36.701	37.283	37.318	37.657	36.748	37.5116	37.7358	37.4582	37.531	37.6706	37.526599999999995	37.7016	37.031400000000005	37.54299999999999	36.875800000000005	36.9644	36.9844	37.3044	37.2598	36.6314	37.3842	36.6996	36.4608	36.971	36.901	36.919399999999996	36.766	37.3266	36.5278	37.163	36.08800000000001	37.399	36.43339999999999	37.1802	37.3198	37.489799999999995	37.0132	37.202	36.074200000000005	37.082	36.949600000000004	36.921321321321315	36.837637637637634	35.545945945945945	36.339939939939946	35.48308308308309	35.74214214214215	35.47427427427428	34.81481481481482	34.4234704112337	33.552623331842916	35.22871485943775	34.02078768245186	31.227535207868904	29.4706154736639	29.892997987927565	28.04	30.23867109634552	28.35813953488372	28.719302325581396	26.461538461538463	27.446153846153845	24.61288981288981	19.62162162162162
Sample_134721_R1	36.935	37.251	37.28	36.666	36.24	37.046	37.052	37.283	36.52	37.092200000000005	37.4842	36.9892	37.3058	37.4174	37.30159999999999	37.4092	36.4554	37.239	36.5826	36.43	36.4702	37.14300000000001	36.9186	35.7504	36.4188	35.9856	35.5758	36.0002	35.844	35.90839999999999	35.6234	36.0788	35.47580000000001	35.9326	34.9354	36.241	35.345600000000005	36.05120000000001	35.964600000000004	36.071600000000004	35.6854	35.821799999999996	34.90500000000001	35.754999999999995	35.650999999999996	35.560199999999995	35.6682	34.3262	35.0152	34.229200000000006	34.2822	33.8124	33.163	32.6352	31.730399999999996	34.0392	31.8896022022022	29.16047201103489	24.510967741935485	24.34193548387097	23.29290322580645	25.513763440860213	22.807575757575755	21.96789992952784	21.456030496187974	22.190476190476193	21.0431643625192	16.4
Sample_134722_R1	36.906	37.342	37.437	36.784	36.291	37.029	37.1	37.282	36.343	37.272600000000004	37.614799999999995	37.159	37.2074	37.487	37.379000000000005	37.492	36.504599999999996	37.2096	36.5098	36.525999999999996	36.4272	37.1058	36.861799999999995	35.8724	36.5554	36.0338	35.71040000000001	35.961	36.093599999999995	36.025400000000005	35.716	36.324200000000005	35.515	36.266999999999996	35.0504	36.461	35.4678	36.3102	36.24300000000001	36.4196	35.9006	36.07899999999999	35.1028	35.94840000000001	35.918400000000005	35.88256513026052	35.80100200400801	34.25991983967936	35.11943887775551	34.392184368737475	34.51122244488978	34.51603206412826	33.45270541082164	32.94488977955912	32.28256513026052	34.05731462925852	32.54120417364317	29.466188857715025	25.645471841704722	25.158731546231543	24.43916083916084	26.38832718283114	24.81946902654867	22.722839278728905	22.387037037037036	24.8	22.19869281045752	17.598039215686274
Sample_134723_R1	37.3	37.615	37.731	37.165	36.496	37.289	37.305	37.533	36.772	37.357	37.707800000000006	37.3352	37.420199999999994	37.6096	37.482000000000006	37.6222	37.0224	37.488	36.800000000000004	36.89039999999999	36.7552	37.3108	37.257400000000004	36.474399999999996	37.52160000000001	36.702600000000004	36.3976	36.9848	36.884	36.858000000000004	36.55655655655656	37.16776776776777	36.26086086086086	37.012012012012015	35.913913913913916	37.32712712712713	36.22482482482483	37.183583583583584	37.10690690690691	37.28028028028028	36.84224224224224	37.10990990990991	35.73693693693694	36.93693693693693	36.78218218218218	36.7091285674452	36.906212424849706	35.21603206412826	36.011422845691385	34.95190380761524	35.56993987975952	35.20380761523047	34.71062124248497	34.379759519038075	32.78717434869739	35.38316633266533	33.402605210420845	31.233192610094154	28.047619047619047	29.219047619047615	27.36763952892985	30.443344037366806	28.062745098039215	28.032	27.808333333333337	27.50416666666667	27.529924242424244	20.659090909090907
Sample_134767_R1	37.138	37.441	37.591	37.027	36.473	37.247	37.129	37.332	36.623	37.2204	37.6578	37.3832	37.4134	37.578199999999995	37.443200000000004	37.5824	37.101	37.4978	36.688199999999995	36.9176	36.889	37.3004	37.2574	36.5818	37.3772	36.755399999999995	36.464	36.779999999999994	36.81660000000001	36.688199999999995	36.6554	37.064	36.0532	36.9442	36.1044	37.105000000000004	36.1878	36.97038318318319	37.05485485485486	37.22542542542543	36.816616616616614	36.965365365365365	35.8986986986987	36.766166166166165	36.705105105105105	36.667667667667665	36.71851851851852	35.65045045045045	36.08628628628629	35.22642642642643	35.65045045045044	35.68728728728729	35.463263263263265	34.86646646646646	33.757957957957956	35.202002002002004	34.11331331331331	32.156653334641796	30.746752475247526	30.52	28.890000000000004	31.818337349397588	28.80963855421687	28.12147590361446	28.546153846153846	29.182051282051283	27.74442925495557	21.69736842105263
